old_count	cur_count	occ_diff	node_title	node_key	datasetkey
2934	2934	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	f2df8baf-aaa3-4aa6-a593-c7bb2785b7e4
100	100	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	f371c8fe-c831-4934-92b1-cc67ba4aa66f
1	1	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	f3a9317f-1950-4a95-ad7f-45ae98d2a60c
25	25	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	f53d60b5-0295-4ed5-8e6e-1d93d6f22df2
971	971	0	GBIF Portugal	673f7038-4262-4149-b753-5658a4e912f6	f6094efe-26ec-4bb8-9a30-5de911277c47
0	39	39	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	fc56a00d-cf6b-4fda-aa56-d0492e4781cb
1348	1348	0	GBIF Benin	efb9c00e-f802-45dd-8826-a52ec45b89ff	015ff14b-bc6e-4631-a34c-2af4f512c888
9305	9304	-1	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	0233af7f-11ae-491e-be56-a4038ecf6585
12	12	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	025ce23f-5060-44ac-ace3-e8c6a429ecf8
2175	2175	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	02ee147f-70eb-4156-910c-7e1fbdd34518
9875	9875	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	07adabd1-4687-48ce-aa5f-fb32fbf02108
0	6	6	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	0bc0ddb8-06ae-415d-9d50-ca2fdc5455fe
24	24	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	0e434ac6-d2d5-44d2-8fb1-e870776bc7e8
0	2	2	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	0eb87c08-ebba-41ad-b2c9-bbe8721f9c75
27	27	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	0f4dd742-52b9-4c8f-8834-fe9a92124119
11	11	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	0f54121a-e9a2-4d40-86e9-b3f206efe50d
1818	1818	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	1199003d-8b75-410d-a843-7ff64b21e330
87	87	0	Participant Node Managers Committee	7f48e0c8-5c96-49ec-b972-30748e339115	1228306b-f4c8-45ec-83cf-c006b8236021
179	179	0	GBIF Sweden	a0b3be64-6525-4387-ac67-a499950f92e1	1340fe1d-4bd3-4d13-adc7-791810188679
105	105	0	Participant Node Managers Committee	7f48e0c8-5c96-49ec-b972-30748e339115	13d7cb4c-3dc0-4276-b3cf-c29d10e92beb
29219	29219	0	Atlas of Living Australia	4a6f1b71-969e-4fc5-a693-282b05e1220c	19369ff7-ef17-44ef-8df2-c02b3132fffd
25	25	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	1a555801-dc77-4cd8-a613-4f51e74e9c13
22030	22030	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	1b8ab2fc-1b1c-4132-8142-d416ebf76d7c
9366	9366	0	Participant Node Managers Committee	7f48e0c8-5c96-49ec-b972-30748e339115	1d1f4137-7653-4eac-ab67-7487dae51739
17	17	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	1ebd2beb-8308-4052-8227-aac8dd738056
346643	346643	0	Chinese Academy of Sciences	e760dc6f-dd68-474d-ab41-bd3588571793	246ad1f8-e75c-419d-b97e-16dde697ae30
741	741	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	27455364-100a-4f24-b17c-b051ae69dd3a
173	173	0	Atlas of Living Australia	4a6f1b71-969e-4fc5-a693-282b05e1220c	281d6c9a-a199-4f76-828d-1bc3f874da5d
1230	1230	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	2a7e9bd0-322f-4ff2-b31c-34eb9758aba1
4	4	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	309f28f9-2ce7-43c1-921f-5eefb09bffc7
8	8	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	3265e93b-a6a6-4ae8-b50c-1ebda5d1362d
1288	1288	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	33a1b6e9-76fd-4c18-8820-706ba5bfbc3c
0	7	7	Participant Node Managers Committee	7f48e0c8-5c96-49ec-b972-30748e339115	33f7f618-bc62-4cf3-ab46-92def77a2b69
56	56	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	34fa910e-bd20-460f-8343-cb7097ba4126
2691	2691	0	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	353b7fba-63df-4cbe-86d1-bf854850edf8
790	838	48	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	3755fe94-6b02-4a6f-9db3-7c39dc80eb62
8422	8577	155	Symbiota Support Hub	612b5a0b-908b-4b4e-b9bf-ca15dfdc94fa	375fe518-f58b-4ec7-868c-99218dfd2866
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	383a1f23-b283-4d73-b96d-76376d0bd9ff
536	536	0	GBIF Argentina	2426a871-9feb-40a1-96c6-0c593a76b835	3b1d6d7d-bd17-499e-98d9-ec18e0e7b61e
13	13	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	3b40e756-66ab-41f6-9046-55f94ca2e55a
3979	3979	0	GBIF Argentina	2426a871-9feb-40a1-96c6-0c593a76b835	3c436b0f-fb55-4e16-9c51-2966cae36e65
0	3	3	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	3dd3c1b1-0a88-4148-a734-9cc659539e07
13868	13868	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	3fc4714c-bbd1-4336-9b49-77bdb76910e3
0	37	37	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	403819f8-dca9-42af-8d61-1e11761c57f2
49	49	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	41e824c2-f965-4129-8dd0-b05f33f04d93
20992	20992	0	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	43e0bba3-9edb-4b00-b490-84924e55a222
153	153	0	GBIF Brazil	cdc9736d-5ff7-4ece-9959-3c744360cdb3	449e5108-19cf-4c79-9cfc-6fe3acb61574
546	546	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	44a0147e-d5d1-413a-8729-f8e63ceca86b
31947	35175	3228	GBIF Sweden	a0b3be64-6525-4387-ac67-a499950f92e1	4508bed1-d45d-4a2d-9790-34cc99ee8cce
7107	7107	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	463c9658-f584-4b61-859a-bdeec78d8cc8
0	9	9	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	483d60d0-baf2-4cb9-855b-ebdd0e24da8d
192	192	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	48be31ab-c94e-4044-bc82-751bd71fe938
11	11	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	49fc84bd-f42b-4bb6-a781-c42b6a0e95e0
0	4	4	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	4bd74c24-ebc3-47cc-b8e8-41d513bec5c2
684	684	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	4c4567f2-e495-4351-8f35-309dfa02a025
1	1	0	Participant Node Managers Committee	7f48e0c8-5c96-49ec-b972-30748e339115	506691c5-1d0b-4f3c-b09d-e518d67ae4b1
51	51	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	50efc135-cd5f-4282-b38b-1f73be8affe1
6979	6979	0	Polish Biodiversity Information Network	2618bfdf-e194-4911-a241-80db3107bc51	533e8bc0-925e-11da-8900-b8a03c50a862
0	3323	3323	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	53bfee71-d855-4bbf-a017-06db1780ddfa
7	7	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	55b5ae73-6fd6-4c60-8230-ab3d60f5f163
207114	207114	0	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	5c02bff2-9680-4df7-b543-3682b60e6b76
4845	4845	0	Participant Node Managers Committee	7f48e0c8-5c96-49ec-b972-30748e339115	5c1308de-3e3b-4ce6-81fa-f45950801fd0
9101	9101	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	5c5cb902-8c57-4488-b453-1b13eb151a8b
0	18	18	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	5d123380-5ada-4704-8913-244b25263eee
192	192	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	61a8ffc2-f762-11e1-a439-00145eb45e9a
120	120	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	626382ac-f762-11e1-a439-00145eb45e9a
51	51	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	62a3ac06-f762-11e1-a439-00145eb45e9a
15	15	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	62eceb00-f762-11e1-a439-00145eb45e9a
42	42	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	642ca789-19dd-4958-bfa9-78e79adfd842
259	259	0	Scientific Committee on Antarctic Research	51e4e8ff-bff0-4996-8b27-9107d61b3478	65e34334-66b3-4536-ac3c-857893fe0f6a
213	213	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	664ae0d6-f762-11e1-a439-00145eb45e9a
873	873	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	68340cac-348a-4ac9-9d15-6e34139f7df9
255	3471	3216	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	688e9ab9-d010-4691-96e0-80ca29323a57
123	123	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6893f92c-f762-11e1-a439-00145eb45e9a
132	132	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	68a0a15e-f762-11e1-a439-00145eb45e9a
95	95	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	68bf950a-f762-11e1-a439-00145eb45e9a
116	116	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	69003574-f762-11e1-a439-00145eb45e9a
50	50	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	6a6d2b8d-a344-44e6-bfbd-24554d49f950
123	123	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6a7e0598-f762-11e1-a439-00145eb45e9a
8	8	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6ae18f8c-f762-11e1-a439-00145eb45e9a
24	24	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6b71fa22-f762-11e1-a439-00145eb45e9a
8	8	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6bfed096-f762-11e1-a439-00145eb45e9a
13	13	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	6c27fa6f-8be8-4b9a-8f3f-f6581007b008
0	1	1	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	6c6f58f1-e5a8-4b59-936d-e924e6f96663
3085	3311	226	GBIF Japan	db5705aa-6a6e-42f1-8942-d77b9f4896ea	6c827f0d-9371-447b-b42b-199ad19bdb64
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	6e841f69-ffc9-4bf1-94e3-a25a115d7180
2	2	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	6fb299b2-2f9e-468b-8d80-626264b43539
12	12	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	70cb2be2-f762-11e1-a439-00145eb45e9a
16	16	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	70d20a34-f762-11e1-a439-00145eb45e9a
124	124	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	70f3965e-f762-11e1-a439-00145eb45e9a
1584	1538	-46	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	711fca8a-f762-11e1-a439-00145eb45e9a
0	9	9	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	71c7761d-6c67-47ca-9732-ef6cf0180e42
0	2	2	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	721dee89-0949-41ec-96b8-30bd8618df75
504	504	0	Scientific Committee on Antarctic Research	51e4e8ff-bff0-4996-8b27-9107d61b3478	74277118-41a6-4e2b-bfe3-4d002cca369f
31	31	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	745ce6ec-f762-11e1-a439-00145eb45e9a
6	6	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	746cc58a-f762-11e1-a439-00145eb45e9a
7	7	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	746fe4b9-0576-4139-8b72-f11669a8be4e
643	643	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	74db90be-f762-11e1-a439-00145eb45e9a
361	361	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	751fcdb0-f762-11e1-a439-00145eb45e9a
151	151	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	75bc1cb0-f762-11e1-a439-00145eb45e9a
40824	40952	128	GBIF Brazil	cdc9736d-5ff7-4ece-9959-3c744360cdb3	76823beb-2f33-47a6-96a1-ccd2df47ac28
4	4	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	78946596-f762-11e1-a439-00145eb45e9a
13	13	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	78af35ec-f762-11e1-a439-00145eb45e9a
400	400	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	78b68b5b-7518-49b6-84a6-3dc15d02dc38
3	3	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	78eaa8f2-f762-11e1-a439-00145eb45e9a
297	297	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	794c7cda-f762-11e1-a439-00145eb45e9a
17	17	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	7953b4d5-d0ba-47ef-a793-fcd18b76e92b
1445	1445	0	Korean Biodiversity Information Facility	e0a1e772-0177-4800-94b4-2d023fe6cdf4	7b269446-f762-11e1-a439-00145eb45e9a
262	262	0	GBIF New Zealand	4f9fd726-20dd-445e-89a1-8ed93792276f	7b804dff-24a8-42a2-97ee-be9601c2626e
26	26	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	7b80b2e8-b5fc-49ad-add8-4a4bd0c70875
0	17	17	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	7beefd33-c83a-4e05-82d1-7522b65c112c
0	4	4	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	7ca3efd1-4b06-47cf-a9cf-3985b60632f7
1769	1769	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	7e7b055e-6d8c-4c64-8acd-892417144788
1658	1713	55	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	7f4020e2-1387-11e2-bb2e-00145eb45e9a
0	70	70	Tanzania Biodiversity Information Facility	abd95ca6-3959-4db9-aaa6-2de1aeecf514	7ffdd73a-fb27-4f2e-9798-65bc576d2555
746	530	-216	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	81df1d44-f762-11e1-a439-00145eb45e9a
54	54	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8261511a-f762-11e1-a439-00145eb45e9a
14009	14009	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	82833b9a-f762-11e1-a439-00145eb45e9a
0	2	2	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	8375d69e-2c9c-4c34-9d90-9cfd70d31325
21898	21898	0	South African Biodiversity Information Facility	7190b835-4e86-4b6e-85c1-19cc6677c250	85487457-e02f-4dee-95ea-8dc0d220c52d
6	6	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	857846ba-f762-11e1-a439-00145eb45e9a
111209	111209	0	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	8728ca0b-4943-4dd0-8161-b9d820f06221
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	88f03af6-910d-43bf-80fe-e11348727f3e
296	296	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	897be9a6-f762-11e1-a439-00145eb45e9a
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	8b65a8fa-bc4b-4b34-83aa-a458e19eadc4
132	132	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8b9d6a2a-f762-11e1-a439-00145eb45e9a
32	23	-9	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8c4af2d0-f762-11e1-a439-00145eb45e9a
63	63	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8cd33582-f762-11e1-a439-00145eb45e9a
391	17	-374	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8e2c9716-f762-11e1-a439-00145eb45e9a
635	459	-176	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8e788b3a-f762-11e1-a439-00145eb45e9a
683	465	-218	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8e8e6572-f762-11e1-a439-00145eb45e9a
63	26	-37	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8f4ebc00-f762-11e1-a439-00145eb45e9a
473	212	-261	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8f9cbb6c-f762-11e1-a439-00145eb45e9a
126	126	0	GBIF Portugal	673f7038-4262-4149-b753-5658a4e912f6	9010e865-59c5-44ac-a188-e43cc729dcd6
127834	127834	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	906b2d3f-dbd7-4c5c-acfc-c572c35c2b5a
6	6	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	918f2145-a708-460e-b19b-4f67e6c99b30
1788	1265	-523	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	92337eb0-f762-11e1-a439-00145eb45e9a
54	33	-21	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	9334a488-f762-11e1-a439-00145eb45e9a
390	135	-255	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	93653dc8-f762-11e1-a439-00145eb45e9a
0	3	3	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	942a4172-715d-4479-88e0-06f8106da0af
4	4	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	984253a1-5d7d-4676-9042-784f9afb10da
186766	192614	5848	GBIF Sweden	a0b3be64-6525-4387-ac67-a499950f92e1	9940af5a-3271-4e6a-ad71-ced986b9a9a5
0	3927	3927	GBIF Benin	efb9c00e-f802-45dd-8826-a52ec45b89ff	9abfa445-6d93-4ae6-9844-1d2ae44cf9ee
0	7	7	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	9acb900d-8c7a-4f43-b8a3-5a8b0efed1be
1634	1777	143	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	9b65cb62-96b8-4809-84f0-511134fa03d9
4	4	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	9c8d5159-aa69-47a6-9f5f-6bc0599fa594
0	6	6	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	a65a206f-106b-4344-8c83-9bf48c67f3f6
0	2	2	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	a671d4cd-8876-4dec-8d67-f8e1f8f5e63c
0	112	112	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	a68ac12f-87f8-412b-83e6-86b3f20109f6
230	230	0	GBIF Brazil	cdc9736d-5ff7-4ece-9959-3c744360cdb3	ac54751d-33ef-41b0-af8a-bb5db5a040e1
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	ada7375b-0f2c-42de-a321-b52ef3bb346e
0	27	27	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	adcf90da-6248-40d0-bd86-4e3c0d82dfc6
3960	3960	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	b16171e4-fe77-4657-beb9-aa9a55a8b1a0
2116	2116	0	South African Biodiversity Information Facility	7190b835-4e86-4b6e-85c1-19cc6677c250	b2cf1219-3804-451d-ad69-95f099569847
5	5	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	b2ec8d66-5ed3-4e39-844e-86998876e367
5	5	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	b348142b-ca9c-42b4-a174-94a160ff8480
0	3	3	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	b39bc65b-aa5a-4c56-a04a-3b0a28a5f039
2572	2148	-424	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	b4e246db-2ee1-497f-98f9-d8ed652aaa9a
575	575	0	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	b70fe614-89fd-4c24-9e8d-e3797cc0c736
261	261	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	b798d46c-a7bf-4984-ba4b-49c1a2504fe5
33737	33737	0	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	b84099fa-99ac-4e11-a8da-d09add544131
9716	9716	0	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	ba04e196-d8b4-42af-90be-73168ffbc0cb
0	5	5	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	bb76f834-f20d-4515-87ee-3c7816adc87a
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	bcfeb25c-f017-4b7a-9271-6853c5e54b1d
6	6	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	bfbd1a77-236d-4192-b05b-23a247ffdadc
100	100	0	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	bffdde48-a268-4132-a0ed-aefababea446
0	620	620	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	bffe4ff6-abdf-4d7d-a00a-d82e333454b4
74	74	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	c0fbf926-e627-4243-a52a-1a8ee39fee5c
10	10	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	c2037a54-ce53-48fd-a5bf-6d382faa9f67
87	87	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	c3155684-157a-49d9-b63d-87fb4b63a361
0	12	12	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	c31ce8bd-b442-4668-956b-a6696feae657
18	18	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	c3ae854c-7f32-477f-8840-45abf925d610
0	6	6	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	c462e174-27ee-4625-a9b8-19e0b3c817bd
299	299	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	c734cde8-a858-476a-b293-f948db4c93f3
0	70	70	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	c824e298-6eb3-43bf-8d6a-6dcf6baf691a
18842	18842	0	GBIF Sweden	a0b3be64-6525-4387-ac67-a499950f92e1	ca35c47e-4099-4f1e-bb7b-db70e7300dd3
1	1	0	GBIF Argentina	2426a871-9feb-40a1-96c6-0c593a76b835	ce3e64f6-1e44-4c67-a88f-ad9aaeafa9dc
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	ce4619ea-625b-42f6-bcfe-ce884ff92359
19833	19834	1	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	cf0a605d-7e32-4482-9e45-1a83bfd8061a
105	105	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	cfe228df-f16e-4a63-ae19-b46657ab16cb
0	2	2	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	d43f251d-0380-42bb-aafb-c6f620c32570
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	d55b90e6-f4d7-45dd-adfd-19fe8fc02fe6
1773	1773	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	d7fd91b2-25fe-4541-8b66-b37fe38941b2
1709	1709	0	National Biodiversity Data Centre	422b00b2-6c94-4bb6-976b-c359916efdb8	d8144310-c7b8-11de-b279-97e3db606fab
2108	2108	0	GBIF Brazil	cdc9736d-5ff7-4ece-9959-3c744360cdb3	d9ffc198-2a90-4c06-b145-d3cc98a09b84
91610	269801	178191	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	dabb020c-9e4e-4e61-b058-bec11779f71b
374	374	0	VertNet	d205def7-82c3-472a-be4b-31d11dcd51fd	db81038b-c938-4b9a-8b30-4242ece71aad
298029	314265	16236	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	db9fe307-0dd1-48d8-b977-f025efb21a62
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	e1164817-0460-473b-a804-de01f676575d
770	777	7	GBIF Brazil	cdc9736d-5ff7-4ece-9959-3c744360cdb3	e14c1abc-d4a7-48b2-a7cb-79f2d0cd59ad
1184	848	-336	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	e15c712a-e1fd-4c79-afd3-6bff50b2554c
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	e2515827-77a7-4cbd-bd8b-d9c2762dc515
236	236	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	e9221f67-898e-4728-b744-de3b6b905fbc
8	8	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	e92b921d-fc07-447a-a45c-ce6708a6f7ec
5725	5725	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	e95ec36e-e8b6-401d-be47-18ffcc383356
5	5	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	ea7c5ec5-cf83-441e-8be2-4a19b368574e
0	5	5	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	eac655f2-0a83-4da1-94e8-d3c494df1eb8
581	581	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	eb6a3fcc-07e8-4cea-b21c-93382834f490
28	28	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	ecf59d5c-861d-47f8-af7a-a321b4bfade1
4096	4096	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	ed820bdb-4345-4143-a280-4fbffaacd31d
1061	1061	0	GBIF New Zealand	4f9fd726-20dd-445e-89a1-8ed93792276f	ee069354-4c2f-4ace-ae26-86243fc0592a
2	2	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	ee618a01-aca2-49b3-895f-9720645ba6e1
254240	254253	13	GBIF Norway	4f829580-180d-46a9-9c87-ed8ec959b545	f06ed729-104f-4e51-9db3-dfd9b228a1be
7	7	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	f3a915c9-a35b-454a-9090-c8792904d8d4
651	651	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	f614ff27-d93a-4604-86c7-a2ed2d2c4327
870	870	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	f6ef7f09-dd59-4510-9d93-e117f0a69ae6
